CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segmento
12842,70,4,1917.99,3,3,4,334,10,Otros
12843,66,30,6588.41,3,5,5,355,13,Leales
12844,29,4,648.6,4,3,3,433,10,Otros
12845,267,4,354.09000000000003,2,3,2,232,7,Necesitan atención
12846,682,1,15.58,1,1,1,111,3,Necesitan atención
12847,22,2,1636.9,4,2,4,424,10,Potenciales leales
12848,676,1,208.0,1,1,1,111,3,Necesitan atención
12849,31,6,3090.56,4,4,5,445,13,Campeones
12850,446,1,330.0,1,1,2,112,4,Necesitan atención
12851,97,2,284.13,3,2,1,321,6,Necesitan atención
12852,295,1,311.55,2,1,2,212,5,Necesitan atención
12853,135,11,3907.5,3,5,5,355,13,Leales
12854,79,7,2994.02,3,4,5,345,12,Leales
12855,373,4,485.94,2,3,2,232,7,Necesitan atención
12856,8,6,2179.93,5,4,4,544,13,Campeones
12857,211,6,3688.0,2,4,5,245,11,En riesgo
12858,383,1,177.92,2,1,1,211,4,Necesitan atención
12859,459,1,575.1,1,1,2,112,4,Necesitan atención
12860,693,1,55.47,1,1,1,111,3,Necesitan atención
12861,620,1,68.25,1,1,1,111,3,Necesitan atención
12862,426,2,1008.32,1,2,3,123,6,Necesitan atención
12863,52,6,2792.55,4,4,4,444,12,Campeones
12864,138,2,299.57,3,2,2,322,7,Necesitan atención
12865,26,4,3323.4700000000003,4,3,5,435,12,Otros
12866,283,3,1227.35,2,3,4,234,9,En riesgo
12867,26,13,7913.29,4,5,5,455,14,Campeones
12868,186,8,2247.06,3,4,4,344,11,Leales
12869,682,1,337.66999999999996,1,1,2,112,4,Necesitan atención
12870,375,3,1676.95,2,3,4,234,9,En riesgo
12871,84,3,744.02,3,3,3,333,9,Necesitan atención
12872,327,12,3685.4900000000002,2,5,5,255,12,En riesgo
12873,282,3,2027.3,2,3,4,234,9,En riesgo
12874,385,2,948.42,2,2,3,223,7,Necesitan atención
12875,143,4,671.5500000000001,3,3,3,333,9,Necesitan atención
12876,58,4,4081.79,4,3,5,435,12,Otros
12877,4,20,2955.17,5,5,5,555,15,Campeones
12878,236,2,854.99,2,2,3,223,7,Necesitan atención
12879,45,3,573.22,4,3,2,432,9,Otros
12880,382,2,640.13,2,2,3,223,7,Necesitan atención
12881,276,1,103.0,2,1,1,211,4,Necesitan atención
12882,9,2,1463.04,5,2,4,524,11,Potenciales leales
12883,25,4,703.47,4,3,3,433,10,Otros
12884,88,1,309.05,3,1,2,312,6,Necesitan atención
12885,63,3,1175.22,3,3,3,333,9,Necesitan atención
12886,68,2,1378.4,3,2,4,324,9,Otros
12887,384,1,222.4,2,1,1,211,4,Necesitan atención
12888,214,2,354.12,2,2,2,222,6,Necesitan atención
12889,381,4,385.46000000000004,2,3,2,232,7,Necesitan atención
12890,24,2,717.27,4,2,3,423,9,Potenciales leales
12891,186,9,432.5,3,5,2,352,10,Leales
12892,397,1,263.38,2,1,1,211,4,Necesitan atención
12893,31,1,188.14,4,1,1,411,6,Potenciales leales
12894,575,1,157.35,1,1,1,111,3,Necesitan atención
12895,42,2,372.8,4,2,2,422,8,Potenciales leales
12897,205,4,514.25,2,3,2,232,7,Necesitan atención
12898,464,2,310.96,1,2,2,122,5,Necesitan atención
12899,414,1,366.4,1,1,2,112,4,Necesitan atención
12900,422,1,340.33000000000004,1,1,2,112,4,Necesitan atención
12901,10,23,8874.68,5,5,5,555,15,Campeones
12902,265,1,138.68,2,1,1,211,4,Necesitan atención
12903,429,1,833.5300000000001,1,1,3,113,5,Necesitan atención
12904,18,2,509.58,5,2,2,522,9,Potenciales leales
12905,577,2,1018.42,1,2,3,123,6,Necesitan atención
12906,12,5,2919.81,5,4,5,545,14,Campeones
12907,396,2,508.91,2,2,2,222,6,Necesitan atención
12909,40,8,2938.19,4,4,5,445,13,Campeones
12910,23,13,5796.52,4,5,5,455,14,Campeones
12911,552,1,1680.47,1,1,4,114,6,Otros
12912,3,5,1662.3000000000002,5,4,4,544,13,Campeones
12913,5,13,6700.86,5,5,5,555,15,Campeones
12914,401,1,223.98,2,1,1,211,4,Necesitan atención
12915,149,4,1174.75,3,3,3,333,9,Necesitan atención
12916,139,7,4654.02,3,4,5,345,12,Leales
12917,128,6,4359.2,3,4,5,345,12,Leales
12919,8,6,1335.19,5,4,4,544,13,Campeones
12920,17,4,488.09000000000003,5,3,2,532,10,Otros
12921,9,74,35921.04,5,5,5,555,15,Campeones
12922,161,1,405.38,3,1,2,312,6,Necesitan atención
12923,64,3,789.87,3,3,3,333,9,Necesitan atención
12924,88,12,2469.4,3,5,4,354,12,Leales
12925,5,3,729.33,5,3,3,533,11,Otros
12926,411,4,1548.46,1,3,4,134,8,En riesgo
12927,395,1,197.31,2,1,1,211,4,Necesitan atención
12928,35,12,4304.89,4,5,5,455,14,Campeones
12929,312,1,117.85,2,1,1,211,4,Necesitan atención
12930,78,2,415.8,3,2,2,322,7,Necesitan atención
12931,22,52,67417.1,4,5,5,455,14,Campeones
12932,539,8,1698.56,1,4,4,144,9,En riesgo
12933,24,8,1687.03,4,4,4,444,12,Campeones
12934,737,1,181.65,1,1,1,111,3,Necesitan atención
12935,2,15,4243.86,5,5,5,555,15,Campeones
12936,17,4,1063.9,5,3,3,533,11,Otros
12937,15,9,3097.61,5,5,5,555,15,Campeones
12938,26,1,114.14,4,1,1,411,6,Potenciales leales
12939,64,20,25264.8,3,5,5,355,13,Leales
12940,55,2,913.54,4,2,3,423,9,Potenciales leales
12941,724,1,377.49,1,1,2,112,4,Necesitan atención
12942,131,3,942.65,3,3,3,333,9,Necesitan atención
12943,558,2,496.5,1,2,2,122,5,Necesitan atención
12944,36,2,604.51,4,2,2,422,8,Potenciales leales
12945,288,2,900.11,2,2,3,223,7,Necesitan atención
12946,437,1,324.45,1,1,2,112,4,Necesitan atención
12947,144,6,1908.03,3,4,4,344,11,Leales
12948,16,9,2317.43,5,5,4,554,14,Campeones
12949,31,22,15526.7,4,5,5,455,14,Campeones
12950,2,3,1843.0,5,3,4,534,12,Otros
12951,9,15,3213.7200000000003,5,5,5,555,15,Campeones
12952,6,4,1387.79,5,3,4,534,12,Otros
12953,10,2,828.8100000000001,5,2,3,523,10,Potenciales leales
12954,639,1,162.45,1,1,1,111,3,Necesitan atención
12955,1,11,4757.16,5,5,5,555,15,Campeones
12956,306,4,521.89,2,3,2,232,7,Necesitan atención
12957,10,13,8706.97,5,5,5,555,15,Campeones
12958,400,2,539.49,2,2,2,222,6,Necesitan atención
12959,484,1,150.95,1,1,1,111,3,Necesitan atención
12960,414,4,1322.0700000000002,1,3,4,134,8,En riesgo
12961,379,1,211.98999999999998,2,1,1,211,4,Necesitan atención
12962,7,2,266.39,5,2,1,521,8,Potenciales leales
12963,8,12,3601.59,5,5,5,555,15,Campeones
12964,437,1,132.24,1,1,1,111,3,Necesitan atención
12965,89,1,771.91,3,1,3,313,7,Necesitan atención
12966,10,1,160.18,5,1,1,511,7,Potenciales leales
12967,358,3,4306.92,2,3,5,235,10,En riesgo
12968,112,1,135.95,3,1,1,311,5,Necesitan atención
12969,603,1,122.45,1,1,1,111,3,Necesitan atención
12970,7,10,1524.97,5,5,4,554,14,Campeones
12971,4,116,14842.390000000001,5,5,5,555,15,Campeones
12972,414,4,1161.2,1,3,3,133,7,En riesgo
12973,414,1,385.55,1,1,2,112,4,Necesitan atención
12974,198,2,408.95,2,2,2,222,6,Necesitan atención
12975,437,6,2100.09,1,4,4,144,9,En riesgo
12976,212,8,3156.38,2,4,5,245,11,En riesgo
12977,156,4,517.63,3,3,2,332,8,Necesitan atención
12978,385,5,2502.82,2,4,4,244,10,En riesgo
12979,729,1,517.7,1,1,2,112,4,Necesitan atención
12980,158,21,16245.78,3,5,5,355,13,Leales
12981,30,2,372.21999999999997,4,2,2,422,8,Potenciales leales
12982,243,8,2744.81,2,4,4,244,10,En riesgo
12983,598,1,490.08,1,1,2,112,4,Necesitan atención
12984,19,1,97.5,5,1,1,511,7,Potenciales leales
12985,1,2,1239.38,5,2,4,524,11,Potenciales leales
12986,429,10,2729.84,1,5,4,154,10,En riesgo
12987,74,5,1312.21,3,4,4,344,11,Leales
12988,292,1,535.32,2,1,2,212,5,Necesitan atención
12989,3,31,11931.75,5,5,5,555,15,Campeones
12990,31,7,955.5,4,4,3,443,11,Leales
12991,23,3,764.82,4,3,3,433,10,Otros
12992,725,1,93.35,1,1,1,111,3,Necesitan atención
12993,23,8,1259.63,4,4,4,444,12,Campeones
12994,4,3,974.42,5,3,3,533,11,Otros
12995,85,1,211.32,3,1,1,311,5,Necesitan atención
12996,376,1,355.5,2,1,2,212,5,Necesitan atención
12997,22,8,2110.91,4,4,4,444,12,Campeones
12998,493,3,920.08,1,3,3,133,7,En riesgo
12999,196,3,455.88,2,3,2,232,7,Necesitan atención
13000,107,4,1032.5,3,3,3,333,9,Necesitan atención
13001,4,33,24172.100000000002,5,5,5,555,15,Campeones
13002,318,3,414.13,2,3,2,232,7,Necesitan atención
13003,106,3,149.05,3,3,1,331,7,Necesitan atención
13004,12,36,11650.85,5,5,5,555,15,Campeones
13005,174,4,999.68,3,3,3,333,9,Necesitan atención
13006,56,1,81.57,4,1,1,411,6,Potenciales leales
13007,580,1,175.25,1,1,1,111,3,Necesitan atención
13008,323,3,612.13,2,3,2,232,7,Necesitan atención
13009,673,1,234.0,1,1,1,111,3,Necesitan atención
13010,374,2,330.12,2,2,2,222,6,Necesitan atención
13011,372,1,101.10000000000001,2,1,1,211,4,Necesitan atención
13012,9,11,2972.83,5,5,5,555,15,Campeones
13013,1,29,12625.77,5,5,5,555,15,Campeones
13014,11,11,5381.08,5,5,5,555,15,Campeones
13015,53,11,5996.42,4,5,5,455,14,Campeones
13016,73,3,789.89,3,3,3,333,9,Necesitan atención
13017,7,1,204.0,5,1,1,511,7,Potenciales leales
13018,16,35,9763.16,5,5,5,555,15,Campeones
13019,379,6,1229.95,2,4,4,244,10,En riesgo
13020,563,2,618.96,1,2,3,123,6,Necesitan atención
13021,4,17,4887.24,5,5,5,555,15,Campeones
13022,430,1,65.3,1,1,1,111,3,Necesitan atención
13023,64,3,1449.03,3,3,4,334,10,Otros
13024,471,2,555.87,1,2,2,122,5,Necesitan atención
13025,732,1,323.39,1,1,2,112,4,Necesitan atención
13026,1,9,1733.08,5,5,4,554,14,Campeones
13027,114,17,8121.6,3,5,5,355,13,Leales
13028,23,2,661.3199999999999,4,2,3,423,9,Potenciales leales
13029,31,5,1927.3,4,4,4,444,12,Campeones
13030,11,2,1227.22,5,2,4,524,11,Potenciales leales
13031,407,5,3419.27,2,4,5,245,11,En riesgo
13032,52,9,2843.55,4,5,4,454,13,Campeones
13033,357,2,220.55,2,2,1,221,5,Necesitan atención
13034,55,3,922.6800000000001,4,3,3,433,10,Otros
13035,74,3,1364.2,3,3,4,334,10,Otros
13036,685,1,307.1,1,1,2,112,4,Necesitan atención
13037,138,12,3914.9500000000003,3,5,5,355,13,Leales
13038,80,3,908.46,3,3,3,333,9,Necesitan atención
13039,584,4,1010.73,1,3,3,133,7,En riesgo
13040,9,2,676.99,5,2,3,523,10,Potenciales leales
13041,451,4,799.13,1,3,3,133,7,En riesgo
13042,598,3,1556.54,1,3,4,134,8,En riesgo
13043,273,1,516.42,2,1,2,212,5,Necesitan atención
13044,291,11,4853.9,2,5,5,255,12,En riesgo
13045,99,3,808.9200000000001,3,3,3,333,9,Necesitan atención
13046,31,3,949.25,4,3,3,433,10,Otros
13047,32,24,8795.16,4,5,5,455,14,Campeones
13048,14,9,4084.21,5,5,5,555,15,Campeones
13049,64,4,1408.24,3,3,4,334,10,Otros
13050,15,35,12344.53,5,5,5,555,15,Campeones
13051,579,2,155.8,1,2,1,121,4,Necesitan atención
13052,212,7,3168.53,2,4,5,245,11,En riesgo
13053,622,1,127.65,1,1,1,111,3,Necesitan atención
13055,78,4,2321.11,3,3,4,334,10,Otros
13056,551,1,209.48,1,1,1,111,3,Necesitan atención
13057,530,3,722.09,1,3,3,133,7,En riesgo
13058,25,3,271.4,4,3,1,431,8,Otros
13059,250,10,2303.17,2,5,4,254,11,En riesgo
13060,254,1,307.53000000000003,2,1,2,212,5,Necesitan atención
13061,72,1,248.60999999999999,3,1,1,311,5,Necesitan atención
13062,191,1,346.98,2,1,2,212,5,Necesitan atención
13063,481,1,188.4,1,1,1,111,3,Necesitan atención
13064,13,6,1680.74,5,4,4,544,13,Campeones
13065,373,5,1260.91,2,4,4,244,10,En riesgo
13066,24,2,470.8,4,2,2,422,8,Potenciales leales
13067,82,3,508.51,3,3,2,332,8,Necesitan atención
13068,10,2,344.0,5,2,2,522,9,Potenciales leales
13069,1,38,8703.93,5,5,5,555,15,Campeones
13070,192,4,751.7,2,3,3,233,8,En riesgo
13071,612,1,129.22,1,1,1,111,3,Necesitan atención
13072,267,1,177.15,2,1,1,211,4,Necesitan atención
13073,411,2,418.08,1,2,2,122,5,Necesitan atención
13074,511,4,1378.74,1,3,4,134,8,En riesgo
13075,130,1,919.61,3,1,3,313,7,Necesitan atención
13076,458,1,135.4,1,1,1,111,3,Necesitan atención
13077,1,11,3064.67,5,5,5,555,15,Campeones
13078,3,57,29532.45,5,5,5,555,15,Campeones
13079,4,6,419.18,5,4,2,542,11,Leales
13080,179,4,280.73,3,3,1,331,7,Necesitan atención
13081,12,28,59205.15,5,5,5,555,15,Campeones
13082,126,19,4701.15,3,5,5,355,13,Leales
13083,4,3,395.43,5,3,2,532,10,Otros
13084,492,1,122.39999999999999,1,1,1,111,3,Necesitan atención
13085,158,8,2433.28,3,4,4,344,11,Leales
13086,383,1,439.33000000000004,2,1,2,212,5,Necesitan atención
13087,726,1,313.64,1,1,2,112,4,Necesitan atención
13088,417,1,236.11,1,1,1,111,3,Necesitan atención
13089,3,203,116737.86,5,5,5,555,15,Campeones
13090,9,24,14103.09,5,5,5,555,15,Campeones
13091,28,2,1108.8,4,2,3,423,9,Potenciales leales
13092,71,12,2140.28,3,5,4,354,12,Leales
13093,276,55,54943.65,2,5,5,255,12,En riesgo
13094,21,13,2433.12,4,5,4,454,13,Campeones
13095,71,1,74.39999999999999,3,1,1,311,5,Necesitan atención
13096,394,1,419.7000000000001,2,1,2,212,5,Necesitan atención
13097,33,27,13080.48,4,5,5,455,14,Campeones
13098,1,28,28882.44,5,5,5,555,15,Campeones
13099,99,1,207.36,3,1,1,311,5,Necesitan atención
13101,234,4,695.4,2,3,3,233,8,En riesgo
13102,1,37,11696.92,5,5,5,555,15,Campeones
13103,40,3,709.64,4,3,3,433,10,Otros
13104,3,9,1709.1,5,5,4,554,14,Campeones
13105,436,1,72.0,1,1,1,111,3,Necesitan atención
13106,133,2,438.46000000000004,3,2,2,322,7,Necesitan atención
13107,44,9,5253.07,4,5,5,455,14,Campeones
13108,373,2,1098.52,2,2,3,223,7,Necesitan atención
13109,60,3,1134.03,3,3,3,333,9,Necesitan atención
13110,31,12,2957.4700000000003,4,5,5,455,14,Campeones
13111,719,1,321.88,1,1,2,112,4,Necesitan atención
13112,541,1,20.599999999999998,1,1,1,111,3,Necesitan atención
13113,1,37,18625.73,5,5,5,555,15,Campeones
13114,731,1,234.38,1,1,1,111,3,Necesitan atención
13115,12,10,5494.7,5,5,5,555,15,Campeones
13116,138,1,501.14,3,1,2,312,6,Necesitan atención
13117,22,18,2643.81,4,5,4,454,13,Campeones
13118,20,9,2415.41,4,5,4,454,13,Campeones
13119,669,1,134.9,1,1,1,111,3,Necesitan atención
13120,239,1,30.6,2,1,1,211,4,Necesitan atención
13121,269,1,283.73,2,1,1,211,4,Necesitan atención
13122,94,2,922.39,3,2,3,323,8,Necesitan atención
13123,473,2,506.75,1,2,2,122,5,Necesitan atención
13124,90,4,4782.45,3,3,5,335,11,Otros
13125,524,1,158.57,1,1,1,111,3,Necesitan atención
13126,5,13,3998.25,5,5,5,555,15,Campeones
13127,78,1,259.17,3,1,1,311,5,Necesitan atención
13128,631,1,263.5,1,1,1,111,3,Necesitan atención
13129,452,2,233.25,1,2,1,121,4,Necesitan atención
13130,94,1,64.0,3,1,1,311,5,Necesitan atención
13131,23,7,3313.77,4,4,5,445,13,Campeones
13132,262,1,77.3,2,1,1,211,4,Necesitan atención
13133,274,3,200.45,2,3,1,231,6,Necesitan atención
13134,86,6,2475.23,3,4,4,344,11,Leales
13135,491,1,275.45,1,1,1,111,3,Necesitan atención
13136,56,13,6274.56,4,5,5,455,14,Campeones
13137,11,16,7712.7,5,5,5,555,15,Campeones
13138,22,7,1467.24,4,4,4,444,12,Campeones
13139,16,8,8202.98,5,4,5,545,14,Campeones
13140,108,5,1215.68,3,4,3,343,10,Leales
13141,85,17,7668.58,3,5,5,355,13,Leales
13142,19,1,307.09000000000003,5,1,2,512,8,Potenciales leales
13143,585,1,405.1,1,1,2,112,4,Necesitan atención
13144,333,2,135.35,2,2,1,221,5,Necesitan atención
13145,40,6,833.52,4,4,3,443,11,Leales
13146,26,1,228.91,4,1,1,411,6,Potenciales leales
13147,10,4,712.8,5,3,3,533,11,Otros
13148,29,26,8621.81,4,5,5,455,14,Campeones
13149,14,4,1676.06,5,3,4,534,12,Otros
13150,484,3,449.96999999999997,1,3,2,132,6,Necesitan atención
13151,296,3,2580.7400000000002,2,3,4,234,9,En riesgo
13152,417,7,2146.38,1,4,4,144,9,En riesgo
13153,6,1,486.22,5,1,2,512,8,Potenciales leales
13154,399,3,1624.84,2,3,4,234,9,En riesgo
13155,33,6,1750.18,4,4,4,444,12,Campeones
13156,385,3,1586.54,2,3,4,234,9,En riesgo
13157,49,9,5687.36,4,5,5,455,14,Campeones
13158,95,5,1508.18,3,4,4,344,11,Leales
13159,9,4,1437.85,5,3,4,534,12,Otros
13160,22,1,91.8,4,1,1,411,6,Potenciales leales
13161,313,2,478.88,2,2,2,222,6,Necesitan atención
13162,122,16,9275.49,3,5,5,355,13,Leales
13163,610,1,17.65,1,1,1,111,3,Necesitan atención
13164,569,2,372.2,1,2,2,122,5,Necesitan atención
13165,46,3,1451.1599999999999,4,3,4,434,11,Otros
13166,283,2,884.18,2,2,3,223,7,Necesitan atención
13167,19,5,1125.15,5,4,3,543,12,Leales
13168,36,5,1875.31,4,4,4,444,12,Campeones
13169,64,3,840.08,3,3,3,333,9,Necesitan atención
13170,27,1,116.00999999999999,4,1,1,411,6,Potenciales leales
13171,22,3,468.40999999999997,4,3,2,432,9,Otros
13172,400,1,69.6,2,1,1,211,4,Necesitan atención
13173,4,11,2639.35,5,5,4,554,14,Campeones
13174,16,12,9494.84,5,5,5,555,15,Campeones
13175,582,2,831.45,1,2,3,123,6,Necesitan atención
13176,46,1,492.84,4,1,2,412,7,Potenciales leales
13177,65,2,512.2,3,2,2,322,7,Necesitan atención
13178,26,21,14059.19,4,5,5,455,14,Campeones
13179,619,1,572.3100000000001,1,1,2,112,4,Necesitan atención
13180,607,1,86.1,1,1,1,111,3,Necesitan atención
13181,381,1,359.69,2,1,2,212,5,Necesitan atención
13182,45,1,121.18,4,1,1,411,6,Potenciales leales
13183,8,15,7036.18,5,5,5,555,15,Campeones
13184,15,10,1701.29,5,5,4,554,14,Campeones
13185,268,1,71.4,2,1,1,211,4,Necesitan atención
13186,40,3,1575.89,4,3,4,434,11,Otros
13187,337,4,367.01,2,3,2,232,7,Necesitan atención
13188,11,1,114.6,5,1,1,511,7,Potenciales leales
13189,19,2,260.68,5,2,1,521,8,Potenciales leales
13190,544,3,570.66,1,3,2,132,6,Necesitan atención
13191,658,1,164.69,1,1,1,111,3,Necesitan atención
13192,95,6,2558.58,3,4,4,344,11,Leales
13193,61,1,117.88,3,1,1,311,5,Necesitan atención
13194,136,2,472.78000000000003,3,2,2,322,7,Necesitan atención
13195,414,1,172.38,1,1,1,111,3,Necesitan atención
13196,11,7,3068.84,5,4,5,545,14,Campeones
13197,610,1,373.01000000000005,1,1,2,112,4,Necesitan atención
13198,10,8,4974.2300000000005,5,4,5,545,14,Campeones
13199,4,67,15465.210000000001,5,5,5,555,15,Campeones
13200,19,4,870.09,5,3,3,533,11,Otros
13201,502,4,1240.6100000000001,1,3,4,134,8,En riesgo
13202,394,7,1580.3,2,4,4,244,10,En riesgo
13203,10,10,2648.25,5,5,4,554,14,Campeones
13204,731,1,966.6600000000001,1,1,3,113,5,Necesitan atención
13205,443,1,2803.2,1,1,4,114,6,Otros
13206,400,13,8377.32,2,5,5,255,12,En riesgo
13207,15,4,535.86,5,3,2,532,10,Otros
13208,59,9,1988.5,4,5,4,454,13,Campeones
13209,30,13,8509.51,4,5,5,455,14,Campeones
13210,94,1,353.48,3,1,2,312,6,Necesitan atención
13211,10,10,2729.32,5,5,4,554,14,Campeones
13212,20,3,788.08,4,3,3,433,10,Otros
13213,57,11,3851.52,4,5,5,455,14,Campeones
13214,418,7,3264.23,1,4,5,145,10,En riesgo
13215,402,1,81.6,2,1,1,211,4,Necesitan atención
13216,268,1,333.74,2,1,2,212,5,Necesitan atención
13217,122,4,666.48,3,3,3,333,9,Necesitan atención
13218,127,1,62.64,3,1,1,311,5,Necesitan atención
13219,618,1,76.23,1,1,1,111,3,Necesitan atención
13220,78,5,1336.0900000000001,3,4,4,344,11,Leales
13221,240,2,847.41,2,2,3,223,7,Necesitan atención
13222,577,1,88.5,1,1,1,111,3,Necesitan atención
13223,200,6,969.12,2,4,3,243,9,En riesgo
13224,60,2,2155.95,3,2,4,324,9,Otros
13225,3,16,16260.07,5,5,5,555,15,Campeones
13226,273,2,312.46,2,2,2,222,6,Necesitan atención
13227,202,1,257.7,2,1,1,211,4,Necesitan atención
13228,81,1,358.0,3,1,2,312,6,Necesitan atención
13229,226,1,160.95,2,1,1,211,4,Necesitan atención
13230,4,30,6360.78,5,5,5,555,15,Campeones
13232,13,7,1357.6,5,4,4,544,13,Campeones
13233,74,4,1176.46,3,3,3,333,9,Necesitan atención
13234,673,2,356.95,1,2,2,122,5,Necesitan atención
13235,212,1,1031.07,2,1,3,213,6,Necesitan atención
13236,25,2,744.85,4,2,3,423,9,Potenciales leales
13237,388,1,643.0,2,1,3,213,6,Necesitan atención
13238,17,6,1006.63,5,4,3,543,12,Leales
13239,262,5,1594.69,2,4,4,244,10,En riesgo
13240,96,8,1738.52,3,4,4,344,11,Leales
13241,412,1,115.58,1,1,1,111,3,Necesitan atención
13242,112,7,699.4,3,4,3,343,10,Leales
13243,203,5,1278.04,2,4,4,244,10,En riesgo
13244,93,1,121.74,3,1,1,311,5,Necesitan atención
13245,51,2,989.22,4,2,3,423,9,Potenciales leales
13246,18,11,3387.43,5,5,5,555,15,Campeones
13247,18,4,501.12,5,3,2,532,10,Otros
13248,125,2,465.68,3,2,2,322,7,Necesitan atención
13249,92,9,1608.9299999999998,3,5,4,354,12,Leales
13250,461,2,256.04,1,2,1,121,4,Necesitan atención
13251,402,1,252.68,2,1,1,211,4,Necesitan atención
13252,394,2,399.3,2,2,2,222,6,Necesitan atención
13253,157,4,2951.11,3,3,5,335,11,Otros
13254,376,1,51.410000000000004,2,1,1,211,4,Necesitan atención
13255,9,3,904.46,5,3,3,533,11,Otros
13257,436,1,149.75,1,1,1,111,3,Necesitan atención
13258,12,5,1035.18,5,4,3,543,12,Leales
13259,62,9,1433.38,3,5,4,354,12,Leales
13260,61,1,557.62,3,1,2,312,6,Necesitan atención
13261,269,2,944.1,2,2,3,223,7,Necesitan atención
13262,263,3,573.45,2,3,2,232,7,Necesitan atención
13263,1,39,8704.69,5,5,5,555,15,Campeones
13264,443,1,722.5600000000001,1,1,3,113,5,Necesitan atención
13265,53,5,2107.66,4,4,4,444,12,Campeones
13266,11,19,6135.04,5,5,5,555,15,Campeones
13267,3,36,9758.26,5,5,5,555,15,Campeones
13268,18,11,3214.69,5,5,5,555,15,Campeones
13269,1,28,8891.7,5,5,5,555,15,Campeones
13270,366,1,1180.0,2,1,3,213,6,Necesitan atención
13271,37,1,217.38,4,1,1,411,6,Potenciales leales
13272,31,2,276.56,4,2,1,421,7,Potenciales leales
13273,113,1,138.98,3,1,1,311,5,Necesitan atención
13274,409,1,360.85,2,1,2,212,5,Necesitan atención
13275,384,2,241.66,2,2,1,221,5,Necesitan atención
13276,64,5,1939.26,3,4,4,344,11,Leales
13277,16,7,523.3,5,4,2,542,11,Leales
13278,41,4,1435.85,4,3,4,434,11,Otros
13279,78,1,137.75,3,1,1,311,5,Necesitan atención
13280,122,7,2322.63,3,4,4,344,11,Leales
13281,439,1,350.85,1,1,2,112,4,Necesitan atención
13282,18,4,1313.19,5,3,4,534,12,Otros
13283,60,4,373.36,3,3,2,332,8,Necesitan atención
13284,331,1,201.19,2,1,1,211,4,Necesitan atención
13285,23,6,3364.59,4,4,5,445,13,Campeones
13286,600,1,734.91,1,1,3,113,5,Necesitan atención
13287,603,3,781.59,1,3,3,133,7,En riesgo
13288,443,5,927.61,1,4,3,143,8,En riesgo
13289,724,1,307.95,1,1,2,112,4,Necesitan atención
13291,156,11,3320.84,3,5,5,355,13,Leales
13292,39,5,994.51,4,4,3,443,11,Leales
13293,392,6,1192.94,2,4,3,243,9,En riesgo
13294,190,3,1689.53,2,3,4,234,9,En riesgo
13295,360,4,1101.97,2,3,3,233,8,En riesgo
13296,137,6,792.51,3,4,3,343,10,Leales
13297,8,7,4368.62,5,4,5,545,14,Campeones
13298,1,1,360.0,5,1,2,512,8,Potenciales leales
13299,268,3,1218.7,2,3,3,233,8,En riesgo
13300,169,3,1285.51,3,3,4,334,10,Otros
13301,104,4,618.09,3,3,3,333,9,Necesitan atención
13302,155,2,159.2,3,2,1,321,6,Necesitan atención
13303,400,1,61.72,2,1,1,211,4,Necesitan atención
13304,351,4,1217.99,2,3,3,233,8,En riesgo
13305,4,16,3754.71,5,5,5,555,15,Campeones
13306,430,1,53.65,1,1,1,111,3,Necesitan atención
13307,120,3,273.34,3,3,1,331,7,Necesitan atención
13308,23,4,1670.3700000000001,4,3,4,434,11,Otros
13309,7,6,1706.3700000000001,5,4,4,544,13,Campeones
13310,28,5,1541.2,4,4,4,444,12,Campeones
13311,4,2,598.57,5,2,2,522,9,Potenciales leales
13312,451,1,124.75,1,1,1,111,3,Necesitan atención
13313,22,12,3445.32,4,5,5,455,14,Campeones
13314,2,3,775.94,5,3,3,533,11,Otros
13315,689,1,310.26,1,1,2,112,4,Necesitan atención
13316,37,10,10498.77,4,5,5,455,14,Campeones
13317,66,19,6486.091,3,5,5,355,13,Leales
13318,1,3,640.76,5,3,3,533,11,Otros
13319,5,58,22082.5,5,5,5,555,15,Campeones
13320,78,6,2228.1,3,4,4,344,11,Leales
13321,72,2,567.36,3,2,2,322,7,Necesitan atención
13322,17,1,199.48000000000002,5,1,1,511,7,Potenciales leales
13323,3,5,787.85,5,4,3,543,12,Leales
13324,36,18,10513.47,4,5,5,455,14,Campeones
